10,10,10,10,10,11,11,12,12,12,3,1,3,2,2,2,3,1,1,3,10,10,10,10,10,10,10,11,10,10,3,10,11,11,10,10,10,10,10,10,11,11,10,10,11,11,11,10,10,10,10,11,10,10,10,10,10,10,3,9,9,9,9,9,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,3,1,0,0,0,0,0,1,3,10,10,10,10,10,11,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,3,1,3,0,0,0,3,1,1,3,10,11,10,10,10,12,10,10,10,10,3,10,10,10,10,10,10,10,12,10,10,11,10,11,10,11,10,10,11,10,10,10,10,10,11,11,10,11,3,9,9,9,9,9,9,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,3,0,0,0,0,0,0,0,3,10,10,10,10,11,10,10,10,10,10,10
10,10,10,0,10,10,10,10,10,12,3,1,3,2,2,2,3,1,1,3,11,11,11,11,10,12,10,10,11,11,3,10,10,10,11,11,10,10,10,10,10,10,11,10,10,10,10,10,11,10,10,10,12,10,10,11,10,11,3,9,9,9,9,9,9,0,0,0,0,0,0,9,9,9,9,9,9,8,9,9,3,0,0,0,0,0,0,0,3,10,10,10,10,10,10,10,10,10,10,10
10,11,11,10,10,12,10,10,10,10,3,1,3,10,10,10,3,1,1,3,10,11,11,10,10,11,10,10,11,11,3,10,11,11,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,12,12,10,10,10,10,10,3,9,9,9,9,9,9,9,0,0,0,0,0,0,9,9,9,9,9,9,9,9,3,0,0,0,0,0,0,0,3,12,10,10,10,10,10,10,10,10,10,10
2,2,2,2,2,0,2,2,2,2,4,2,5,2,2,2,4,2,2,5,2,2,2,2,2,2,2,2,2,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,3,9,9,9,9,9,9,9,9,0,0,0,0,0,9,9,9,9,9,9,9,9,3,0,0,0,0,0,0,0,3,11,11,11,11,11,10,10,10,10,11,10
10,10,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,10,10,10,10,1,1,1,1,1,1,1,10,10,11,11,10,10,7,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,6,9,9,3,0,0,0,0,0,0,0,3,10,12,10,10,10,10,10,10,10,10,10
10,10,9,10,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,10,10,10,11,11,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,9,9,3,0,0,0,0,0,0,0,3,11,10,10,10,10,10,10,10,10,10,10
10,2,2,2,9,7,2,0,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,2,5,0,0,0,0,0,0,0,0,0,0,8,9,0,9,0,0,0,0,0,0,0,4,2,2,5,1,1,0,0,0,0,0,3,10,10,10,10,10,12,10,10,10,10,10
10,10,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,12,10,12,10,10,10,10,10,10
10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,0,0,0,10,10,12,0,0,0,0,0,0,0,3,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,5,0,0,0,0,12,12,12,12,0,0,0,0,0,0,3,11,11,10,10,10,10,10,10,10,10,10
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,2,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,6,1,1,0,0,0,0,0,3,10,10,10,10,10,10,10,10,10,10,10
10,10,11,11,11,10,11,11,11,11,11,10,10,10,11,11,10,10,10,10,10,10,10,11,10,10,10,10,10,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,10,10,10,10,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,3,1,0,0,0,0,0,0,3,10,10,10,10,11,10,10,10,10,10,10
10,10,10,10,11,10,11,11,11,11,11,11,11,10,10,10,11,11,11,11,10,10,10,10,11,11,10,10,10,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,10,10,10,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,10,3,0,0,0,0,0,0,0,3,10,10,10,10,11,11,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,11,10,10,10,10,10,10,10,10,10,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,10,10,10,10,10,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,10,10,4,2,2,2,0,0,0,2,5,10,10,12,12,10,11,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,9,10,10,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,12,12,10,10,10,10,10,10,10,10,10,10,10
10,10,11,10,10,11,11,10,10,11,11,11,10,10,10,10,10,11,11,10,10,10,11,11,11,10,11,11,10,9,9,9,9,9,9,9,9,1,0,1,1,0,9,9,9,9,9,9,9,9,10,11,11,10,10,10,10,10,10,11,10,11,10,11,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,11,11,10,10,11,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10
10,11,10,10,11,11,10,11,11,11,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,10,1,10,10,1,3,10,10,10,10,12,10,11,10,10,10,10,10,10,11,10,10,10,11,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,11,11,12,10,10,0,0,0,0,0,10,11,11,11,11,11,11,10,10,10,10,10
10,10,10,10,11,10,10,10,11,11,11,11,10,10,10,11,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,12,10,11,3,10,10,10,10,10,3,10,10,10,10,10,10,11,10,10,10,10,10,10,11,11,10,10,10,11,11,10,10,11,11,11,10,10,10,10,10,10,10,10,10,10,11,10,11,11,11,0,0,0,0,0,10,10,10,10,10,11,10,10,10,10,10,10
10,10,10,11,10,10,10,10,10,11,10,10,11,10,10,10,10,11,11,10,11,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,3,9,1,1,10,10,3,10,10,10,10,10,10,11,10,10,10,10,10,10,10,11,10,10,10,11,11,11,10,11,10,10,10,11,11,10,10,11,10,10,11,10,10,10,10,10,10,10,0,0,0,11,10,10,10,10,10,11,10,10,10,11,10,10
10,10,11,10,10,10,11,10,10,11,10,10,10,10,10,10,10,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,3,9,10,10,10,0,3,11,11,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,11,10,11,11,10,11,10,10,10,11,11,10,11,10,10,11,10,10,10,10,10,10,0,0,0,11,10,10,10,11,10,11,10,10,10,10,11,10
10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,11,10,11,11,11,10,10,10,10,10,10,11,10,10,10,10,10,11,11,10,10,3,10,10,0,0,0,3,10,11,11,12,12,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,11,10,11,10,11,11,10,10,10,10,10,11,10,11,11,11,10,10,10,10,0,0,0,10,10,11,11,11,10,10,11,10,12,10,10,11,10
10,10,10,10,10,10,10,10,10,11,10,10,10,10,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,3,0,0,0,0,0,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,10
10,10,10,11,10,10,10,10,10,11,11,10,10,10,11,10,10,11,11,11,11,10,10,10,11,10,10,10,10,10,10,10,10,10,11,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10,10,11,11,10,10,10,10,10,10,11,10,10,11,10,10,10,10,10,11,11,10,10,11,11,10,10,10,10,11,10,12,10,10,11,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10,10,11,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,11,10,11,10,10,10,10,10,11,10,12,10,10,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,11,0,0,11,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10
10,10,10,11,11,10,10,10,10,10,10,10,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,11,11,10,10,10,10,10,10,10,10,11,11,11,11,10,10,10,10,10,12,12,11,10,10,10,10,10,11,11,10,10,10,11,10,11,11,11,11,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,11,11,10,10,10,10,10,10,11,11,10,10,10,10,11,11,11,10,10,10,10,10,10,10,11,11,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,11,11,11,10,10,10,10,10,10,10,10,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
